user_id,listing_id,auditing_date,due_date,due_amt,term,rate,principal,repay_listing_nunique,listing_date_diff,gender,age,cell_province,id_province,id_city,waiting_day,repay_day_mode,repay_weekday_mode,diff_day_mean,diff_day_min,diff_day_max,diff_day_median,diff_day_mode,diff_day_std,repay_date_nunique,repay_date_radio,label
266364,4303111,2018-08-28,2018-09-28,230.3845,12,8.6,2640,12,19.0,女,26,c21,c21,c21299,725,17.0,1.0,0.40625,0.0,4.0,0.0,0.0,0.9108441671187194,21.0,0.4375,0
282,3575689,2018-05-30,2018-06-30,305.8637,6,8.6,1790,4,33.0,男,36,c31,c31,c31170,2766,27.0,2.0,0.25,0.0,1.0,0.0,0.0,0.5,4.0,0.6666666666666666,0
557972,2465138,2018-02-28,2018-03-28,163.6935,9,7.2,1430,6,13.0,男,21,c23,c23,c23141,258,26.0,4.0,6.833333333333332,1.0,23.0,4.5,6.0,8.183316361150085,7.0,0.875,27
645428,3403017,2018-05-16,2018-06-16,570.0657,9,7.2,4980,3,170.0,女,19,c26,c26,c26241,256,26.0,1.0,2.4444444444444446,0.0,10.0,1.0,0.0,3.4318767136623336,10.0,1.0,1
851600,5161951,2018-12-21,2019-01-21,157.9536,6,6.5,930,4,62.0,男,47,c11,c11,c11094,233,1.0,2.0,0.21428571428571427,0.0,1.0,0.0,0.0,0.4258153136263201,15.0,0.9375,0
4569,5191498,2018-12-27,2019-01-27,887.1504,9,7.2,7750,2,11.0,女,27,c05,c05,c05145,1700,,,,,,,,,,,32
591542,5183959,2018-12-25,2019-01-25,199.1795,9,7.2,1740,3,49.0,男,33,c14,c14,c14027,541,16.0,3.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.5,0
721574,5160099,2018-12-20,2019-01-20,176.6362,6,6.5,1040,6,21.0,男,29,c31,c31,c31274,413,20.0,4.0,1.4444444444444444,0.0,13.0,0.0,0.0,4.333333333333333,10.0,0.7692307692307693,32
180060,2354699,2018-02-18,2018-03-18,144.9917,6,8.0,850,13,33.0,男,25,c14,c27,c27224,626,12.0,3.0,4.857142857142857,0.0,28.0,2.0,0.0,7.3572122049436235,17.0,0.5862068965517241,19
538781,3966703,2018-07-10,2018-08-10,273.5857,9,7.2,2390,18,115.0,男,27,c28,c28,c28053,259,2.0,3.0,2.523076923076923,0.0,30.0,0.0,0.0,5.610001371177673,51.0,0.5483870967741935,8
535164,2858604,2018-04-01,2018-05-01,89.2874,9,7.2,780,11,18.0,女,28,c04,c11,c11159,303,9.0,4.0,7.0,0.0,30.0,2.0,2.0,10.005880623854331,7.0,0.15217391304347827,0
270946,3535293,2018-05-26,2018-06-26,417.8192,9,7.2,3650,16,94.0,男,24,c13,c26,c26131,537,21.0,2.0,0.6212121212121212,0.0,31.0,0.0,0.0,3.8461375291029167,42.0,0.5454545454545454,0
563466,5135774,2018-12-16,2019-01-16,215.7913,3,6.9,640,8,19.0,男,29,c09,c09,c09205,378,1.0,2.0,2.1666666666666665,0.0,18.0,0.0,0.0,5.8031431645475795,14.0,0.5,1
149972,4929120,2018-11-17,2018-12-17,551.3965,6,7.2,3240,11,8.0,男,42,c04,c11,c11159,959,9.0,1.0,2.65,0.0,30.0,1.0,0.0,5.572597792219187,17.0,0.4146341463414634,6
278520,2444558,2018-02-27,2018-03-27,761.2323,9,7.2,6650,3,389.0,男,36,c25,c25,c25332,513,3.0,6.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.3779644730092273,8.0,1.0,32
528954,5077413,2018-12-08,2019-01-08,105.3133,9,7.2,920,2,219.0,女,46,c29,c29,c29128,554,1.0,0.0,1.0,0.0,3.0,0.5,0.0,1.4142135623730951,5.0,0.8333333333333334,32
912710,4807422,2018-11-01,2018-12-01,224.9034,6,7.6,1320,7,3.0,男,23,c21,c21,c21299,19,21.0,6.0,8.333333333333334,0.0,25.0,0.0,0.0,14.433756729740644,3.0,0.75,32
150159,3969312,2018-07-10,2018-08-10,577.0543,6,8.3,3380,29,25.0,女,27,\N,c17,c17242,770,10.0,3.0,5.046511627906976,0.0,31.0,1.0,0.0,7.916088164443503,29.0,0.24369747899159666,0
235070,4330216,2018-09-01,2018-10-01,189.506,6,8.3,1110,7,59.0,男,24,c08,c29,c29219,760,1.0,2.0,5.0,0.0,28.0,3.0,0.0,7.474958193863026,14.0,0.7368421052631579,32
741172,3260319,2018-05-03,2018-06-03,178.5748,9,7.2,1560,6,15.0,女,30,c13,c08,c08157,152,25.0,1.0,12.545454545454545,2.0,26.0,16.0,2.0,8.430464238268689,10.0,0.7692307692307693,4
112934,2788526,2018-03-27,2018-04-27,320.6879,6,8.0,1880,11,26.0,男,36,c02,c02,c02139,784,29.0,6.0,1.76,0.0,20.0,0.0,0.0,4.274731960407967,23.0,0.7666666666666667,0
822508,4573066,2018-10-02,2018-11-02,199.7496,6,8.3,1170,2,193.0,男,23,c22,c21,c21034,214,11.0,5.0,6.166666666666668,1.0,12.0,5.5,1.0,3.868677637987774,6.0,1.0,0
576848,2615580,2018-03-13,2018-04-13,159.1147,9,7.2,1390,38,7.0,男,37,c23,c23,c23141,254,5.0,0.0,11.46315789473684,0.0,31.0,7.0,2.0,10.076104581564932,39.0,0.18840579710144928,7
73457,3610538,2018-06-02,2018-07-02,396.0697,9,7.2,3460,7,10.0,男,30,c02,c02,c02182,943,26.0,4.0,7.111111111111112,1.0,19.0,6.5,3.0,5.676462121975467,14.0,0.7777777777777778,0
256833,3267306,2018-05-03,2018-06-03,258.7045,9,7.2,2260,25,23.0,男,25,c09,c09,c09046,608,1.0,1.0,6.53012048192771,0.0,26.0,4.0,1.0,7.044003416498924,54.0,0.3576158940397351,4
362936,4618748,2018-10-09,2018-11-09,382.4265,6,8.3,2240,23,27.0,男,31,c09,c09,c09040,369,9.0,2.0,1.6962025316455696,0.0,31.0,0.0,0.0,6.465598174440384,43.0,0.4479166666666667,0
665260,2988144,2018-04-11,2018-05-11,199.5771,6,8.0,1170,22,8.0,男,30,c05,c05,c05169,221,7.0,0.0,4.225352112676056,0.0,30.0,2.0,0.0,5.998088226614,54.0,0.4778761061946903,7
342521,5089378,2018-12-10,2019-01-10,374.081,6,6.9,2200,8,42.0,女,22,c11,c11,c11171,513,29.0,2.0,0.967741935483871,0.0,7.0,0.0,0.0,1.6017463587751537,31.0,1.0,0
296538,3606657,2018-06-01,2018-07-01,634.1695,9,7.2,5540,2,7.0,女,22,c02,c02,c02018,607,,,,,,,,,,,6
706602,4398654,2018-09-09,2018-10-09,292.3439,12,8.6,3350,7,9.0,男,25,c02,c17,c17096,254,31.0,4.0,13.6,0.0,28.0,13.0,13.0,9.693886143927449,13.0,0.52,31
636327,5204243,2018-12-30,2019-01-30,2537.2715,3,6.5,7530,7,30.0,女,26,c08,c08,c08333,515,29.0,0.0,5.571428571428571,0.0,31.0,0.0,0.0,10.188336360868627,10.0,0.7142857142857143,32
810922,5187487,2018-12-26,2019-01-26,383.8442,6,6.5,2260,4,211.0,男,26,c14,c05,c05192,299,8.0,5.0,7.25,0.0,25.0,0.0,0.0,10.620061877678225,7.0,0.3684210526315789,6
521343,1997727,2018-01-14,2018-02-14,114.471,9,7.2,1000,11,32.0,女,39,c27,c27,c27120,257,1.0,2.0,0.813953488372093,0.0,5.0,0.0,0.0,1.2393510965994678,33.0,0.6470588235294118,3
367431,3661361,2018-06-06,2018-07-06,921.0088,6,8.6,5390,11,39.0,女,27,c13,c24,c24024,520,1.0,2.0,0.1851851851851852,0.0,3.0,0.0,0.0,0.6224663745652349,27.0,0.7714285714285715,32
269376,3980572,2018-07-12,2018-08-12,461.6416,12,8.6,5290,8,6.0,女,26,c12,c21,c21209,678,8.0,3.0,6.625,1.0,31.0,4.5,3.0,7.197901264166914,13.0,0.40625,4
879273,5007905,2018-11-29,2018-12-29,1446.4764,3,6.9,4290,2,149.0,女,32,c04,c25,c25199,150,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
413061,4328097,2018-08-31,2018-09-30,534.3727,6,8.3,3130,24,26.0,男,32,c04,c04,c04086,365,27.0,1.0,1.8163265306122451,0.0,30.0,1.0,0.0,4.097640605452584,56.0,0.5656565656565656,0
639654,3077580,2018-04-18,2018-05-18,109.0835,12,8.6,1250,6,19.0,男,26,c04,c11,c11159,199,6.0,1.0,5.5,0.0,17.0,4.5,0.0,5.190803834132479,9.0,0.8181818181818182,2
736922,5159823,2018-12-20,2019-01-20,1391.6241,3,6.5,4130,5,34.0,男,31,c23,c07,c07177,413,1.0,3.0,0.7777777777777778,0.0,3.0,1.0,0.0,0.9718253158075502,9.0,0.9,1
187966,2703702,2018-03-20,2018-04-20,109.8921,9,7.2,960,2,159.0,女,20,c08,c23,c23141,656,11.0,1.0,10.0,0.0,29.0,1.0,0.0,16.46207763315433,3.0,1.0,0
392733,4746036,2018-10-25,2018-11-25,381.6542,6,7.6,2240,11,29.0,女,22,c28,c28,c28081,630,25.0,2.0,5.59375,0.0,22.0,2.5,0.0,7.824112337573365,10.0,0.2702702702702703,0
883886,5157124,2018-12-20,2019-01-20,112.0961,6,6.5,660,3,44.0,女,19,c04,c04,c04086,171,12.0,0.0,15.142857142857142,0.0,30.0,14.0,0.0,12.548951768023914,6.0,0.8571428571428571,5
76755,3517503,2018-05-24,2018-06-24,2667.175,9,7.2,23300,1,,女,30,c26,c26,c26057,934,,,,,,,,,,,0
46844,3419118,2018-05-17,2018-06-17,121.3392,9,7.2,1060,2,110.0,男,28,c04,c04,c04251,1019,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.6666666666666666,32
190937,2843499,2018-03-31,2018-04-30,310.4532,6,8.0,1820,5,39.0,男,27,c04,c04,c04331,667,1.0,2.0,3.1,0.0,30.0,0.0,0.0,9.456919865015953,11.0,0.7333333333333333,0
17491,2939711,2018-04-07,2018-05-07,315.5706,6,8.0,1850,16,13.0,男,33,c13,c27,c27120,1112,1.0,2.0,2.5185185185185186,0.0,18.0,0.5,0.0,4.661122792668075,35.0,0.4375,32
147053,4160699,2018-08-08,2018-09-08,180.9695,6,8.3,1060,10,34.0,男,30,c11,c11,c11217,781,1.0,2.0,2.8461538461538463,0.0,11.0,2.0,0.0,2.9395621512438965,9.0,0.2571428571428571,32
359831,3926474,2018-07-05,2018-08-05,307.927,9,7.2,2690,5,100.0,男,21,c11,c11,c11207,549,9.0,4.0,3.8,0.0,17.0,1.0,0.0,5.017113569716015,13.0,0.6842105263157895,4
824947,4571236,2018-10-01,2018-11-01,74.1767,12,8.6,850,2,96.0,男,23,c05,c29,c29219,213,11.0,2.0,20.0,14.0,30.0,16.0,14.0,8.717797887081348,3.0,1.0,30
532049,4731313,2018-10-23,2018-11-23,293.0559,6,7.6,1720,7,33.0,男,25,c20,c20,\N,508,11.0,3.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.2886751345948129,14.0,0.7,0
87539,3648697,2018-06-05,2018-07-05,184.2983,9,7.2,1610,12,11.0,男,31,c20,c20,\N,916,4.0,0.0,1.6388888888888888,1.0,6.0,1.0,1.0,0.9900296612519901,30.0,0.8333333333333334,3
78871,3904111,2018-07-03,2018-08-03,896.3123,6,8.3,5250,18,43.0,女,34,c02,c02,c02163,974,23.0,4.0,4.9016393442622945,0.0,22.0,2.0,1.0,5.384251473921537,24.0,0.3934426229508197,0
460997,2349598,2018-02-17,2018-03-17,354.8036,6,8.0,2080,12,15.0,男,23,c02,c02,c02334,321,10.0,6.0,0.4642857142857143,0.0,5.0,0.0,0.0,1.2904820476643273,24.0,0.6857142857142857,0
387256,3835271,2018-06-25,2018-07-25,121.3392,9,7.2,1060,11,26.0,男,29,c30,c31,c31255,539,22.0,2.0,2.5588235294117645,1.0,10.0,2.0,1.0,2.272245938334597,23.0,0.5897435897435898,3
157137,5137678,2018-12-17,2019-01-17,179.7195,9,7.2,1570,4,46.0,男,22,c17,c17,c17198,959,24.0,1.0,1.0,0.0,4.0,0.5,0.0,1.414213562373095,8.0,1.0,1
733147,2738668,2018-03-23,2018-04-23,99.5897,9,7.2,870,2,118.0,女,23,c27,c27,c27153,141,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.6666666666666666,32
369099,3812451,2018-06-23,2018-07-23,92.7215,9,7.2,810,7,31.0,男,29,c02,c02,c02035,537,21.0,0.0,3.0,0.0,8.0,2.0,2.0,2.6457513110645907,8.0,0.6153846153846154,2
102567,2711065,2018-03-21,2018-04-21,455.5946,9,7.2,3980,13,32.0,男,40,c20,c20,c20188,809,14.0,1.0,1.7162162162162162,0.0,28.0,0.0,0.0,5.222502077798548,60.0,0.7792207792207793,0
519847,3023660,2018-04-14,2018-05-14,748.6405,9,7.2,6540,2,239.0,男,42,c20,c20,c20092,347,15.0,2.0,6.0,2.0,15.0,3.0,3.0,5.385164807134505,5.0,1.0,4
831613,4833105,2018-11-04,2018-12-04,61.9594,12,8.6,710,2,212.0,男,28,c17,c17,c17096,216,4.0,5.0,1.8,0.0,4.0,2.0,2.0,1.4832396974191326,5.0,1.0,1
575721,4694670,2018-10-19,2018-11-19,483.4584,12,8.6,5540,15,52.0,女,31,c04,c25,c25199,191,7.0,6.0,6.247058823529412,0.0,26.0,3.0,3.0,6.115760051571952,33.0,0.36666666666666653,0
677876,5026840,2018-12-02,2019-01-02,300.9652,6,6.9,1770,11,26.0,女,30,c09,c09,c09205,329,6.0,1.0,1.7419354838709675,0.0,15.0,0.0,0.0,4.2658937471959595,18.0,0.5806451612903226,0
539887,5021376,2018-12-01,2019-01-01,64.5774,12,8.6,740,9,9.0,男,25,c05,c27,c27039,364,11.0,0.0,8.34375,0.0,29.0,3.0,0.0,9.226921952074669,23.0,0.71875,0
170591,2905212,2018-04-05,2018-05-05,333.1106,9,7.2,2910,3,320.0,男,22,c22,c21,c21209,703,23.0,5.0,28.0,27.0,29.0,28.0,27.0,1.4142135623730951,1.0,0.3333333333333333,0
8115,2241883,2018-02-07,2018-03-07,383.4779,9,7.2,3350,6,153.0,男,38,c07,c07,c07349,1285,1.0,2.0,2.1666666666666665,0.0,11.0,1.5,1.0,2.50293944839921,11.0,0.44,0
912283,5135314,2018-12-16,2019-01-16,334.9726,6,6.9,1970,2,61.0,女,49,c23,c26,c26165,75,14.0,3.0,1.5,1.0,2.0,1.5,1.0,0.7071067811865476,2.0,1.0,3
160522,3237152,2018-05-01,2018-06-01,159.1147,9,7.2,1390,17,28.0,女,29,c25,c25,c25074,729,1.0,2.0,2.3888888888888893,0.0,31.0,0.0,0.0,6.586903793688017,29.0,0.3717948717948718,0
198290,3276901,2018-05-04,2018-06-04,281.6981,6,8.3,1650,2,82.0,女,26,c26,c26,c26213,671,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0
549964,2514947,2018-03-04,2018-04-04,180.5523,12,7.6,2080,16,35.0,男,23,c06,c06,c06195,275,1.0,2.0,1.1044776119402986,0.0,11.0,0.0,0.0,2.0385253758107877,47.0,0.4476190476190477,3
716168,4100012,2018-07-30,2018-08-30,102.1022,12,8.6,1170,9,22.0,男,22,c02,c02,c02036,248,1.0,0.0,8.9,1.0,31.0,4.0,4.0,9.792048331494067,10.0,0.4761904761904762,17
532785,2943798,2018-04-08,2018-05-08,861.9668,9,7.2,7530,3,111.0,女,38,c04,c04,c04319,310,5.0,4.0,3.0,0.0,13.0,1.0,0.0,5.019960159204453,5.0,0.8333333333333334,1
446701,4841758,2018-11-05,2018-12-05,274.3139,6,7.6,1610,4,170.0,女,20,c04,c25,c25332,401,3.0,2.0,7.1,0.0,23.0,5.0,0.0,8.143845665422585,12.0,0.4444444444444444,0
276804,4906455,2018-11-13,2018-12-13,197.223,12,8.6,2260,19,23.0,男,30,c03,c03,c03325,533,4.0,0.0,1.019417475728155,0.0,26.0,0.0,0.0,3.834775302168691,87.0,0.7565217391304347,0
174591,4896452,2018-11-12,2018-12-12,3342.8835,6,7.6,19620,2,361.0,男,35,c08,c08,c08175,924,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0
486767,2891985,2018-04-04,2018-05-04,199.5771,6,8.0,1170,6,65.0,女,38,c17,c17,c17179,367,9.0,1.0,0.8,0.0,2.0,1.0,1.0,0.6761234037828133,15.0,1.0,1
104543,3911962,2018-07-04,2018-08-04,945.8228,6,8.3,5540,5,68.0,女,31,c20,c20,c20188,914,11.0,2.0,7.466666666666668,0.0,21.0,4.0,2.0,7.219682092987857,11.0,0.7333333333333333,0
755695,2733155,2018-03-23,2018-04-23,258.7045,9,7.2,2260,11,20.0,女,33,c03,c03,c03101,111,19.0,0.0,0.15217391304347827,0.0,3.0,0.0,0.0,0.5564726729577941,38.0,0.7916666666666666,0
95,2789242,2018-03-27,2018-04-27,460.5626,6,8.0,2700,8,39.0,男,43,c04,c04,c04162,3312,10.0,5.0,2.5,1.0,6.0,2.0,1.0,1.7888543819998317,13.0,0.4642857142857143,0
603143,2815892,2018-03-29,2018-04-29,117.9051,9,7.2,1030,9,26.0,男,28,c25,c25,c25199,239,1.0,2.0,0.4117647058823529,0.0,3.0,0.0,0.0,0.7952062255644574,17.0,0.6538461538461539,1
58656,2858651,2018-04-01,2018-05-01,530.4998,6,8.0,3110,2,218.0,男,30,\N,c27,c27054,912,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,32
492829,3738965,2018-06-13,2018-07-13,302.2035,9,7.2,2640,13,27.0,男,24,c04,c04,c04162,407,10.0,2.0,8.142857142857142,0.0,31.0,4.0,0.0,8.38573535781384,18.0,0.3673469387755102,1
374943,3887148,2018-07-01,2018-08-01,133.0514,6,8.0,780,6,33.0,女,22,c05,c11,c11111,545,13.0,6.0,3.6428571428571432,0.0,29.0,1.0,0.0,7.6118040200441595,13.0,0.6190476190476191,0
639551,4716193,2018-10-22,2018-11-22,328.996,12,8.6,3770,8,42.0,女,31,c17,c17,c17096,180,1.0,2.0,2.34375,0.0,16.0,0.5,0.0,3.7811875161459616,23.0,0.6052631578947368,9
364908,5193833,2018-12-28,2019-01-28,217.3985,6,6.5,1280,1,,男,37,c26,c26,c26161,725,,,,,,,,,,,32
597398,3082632,2018-04-19,2018-05-19,133.9311,9,7.2,1170,4,127.0,男,23,c04,c26,c26165,291,13.0,1.0,15.0,0.0,30.0,15.0,0.0,14.035668847618199,5.0,0.38461538461538464,3
302372,3412043,2018-05-16,2018-06-16,509.396,9,7.2,4450,3,106.0,女,36,c24,c24,c24269,560,1.0,2.0,0.25,0.0,1.0,0.0,0.0,0.5,5.0,0.8333333333333334,32
684075,3816928,2018-06-23,2018-07-23,117.9051,9,7.2,1030,7,33.0,男,38,c04,c04,c04086,264,7.0,3.0,1.8571428571428568,0.0,15.0,1.0,0.0,3.82473154987006,17.0,0.7727272727272727,0
392130,5111822,2018-12-13,2019-01-13,753.2632,6,6.9,4430,11,43.0,女,29,c08,c08,c08337,679,28.0,4.0,8.852941176470589,1.0,30.0,3.0,2.0,9.807641896612687,21.0,0.4883720930232558,2
734770,3483287,2018-05-21,2018-06-21,135.0758,9,7.2,1180,5,24.0,男,39,c25,c06,c06281,200,18.0,6.0,19.0,9.0,26.0,20.5,9.0,7.25718035235908,4.0,0.10256410256410256,25
794545,3180739,2018-04-26,2018-05-26,228.7729,6,8.3,1340,5,29.0,女,35,c30,c09,c09149,83,14.0,2.0,12.75,1.0,27.0,11.5,1.0,13.225606476327153,4.0,0.2857142857142857,9
548280,2907838,2018-04-05,2018-05-05,133.9311,9,7.2,1170,8,56.0,男,23,c26,c26,c26057,307,4.0,5.0,3.0476190476190474,0.0,30.0,0.0,0.0,7.338093693025392,15.0,0.6818181818181818,0
591242,4612784,2018-10-08,2018-11-08,145.11700000000005,6,8.3,850,9,18.0,男,22,c05,c05,c05015,350,7.0,0.0,2.4230769230769234,0.0,16.0,1.0,0.0,3.4545399337460485,23.0,0.8518518518518519,0
820924,4785708,2018-10-29,2018-11-29,54.9781,12,8.6,630,2,121.0,女,21,c04,c11,c11111,241,24.0,3.0,3.333333333333333,0.0,6.0,4.0,0.0,3.055050463303893,3.0,1.0,1
574560,3004418,2018-04-12,2018-05-12,145.11700000000005,6,8.3,850,2,276.0,女,19,c17,c17,c17253,284,9.0,4.0,6.666666666666668,0.0,19.0,1.0,0.0,10.692676621563626,3.0,1.0,25
42433,3136560,2018-04-23,2018-05-23,394.925,9,7.2,3450,9,43.0,女,36,c29,c29,c29298,995,1.0,3.0,3.35,0.0,16.0,2.0,2.0,4.637093009520875,13.0,0.43333333333333335,2
159686,4582273,2018-10-03,2018-11-03,291.9417,6,8.3,1710,2,91.0,男,31,c08,c08,c08263,884,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
709737,4226192,2018-08-17,2018-09-17,178.0244,12,8.6,2040,5,67.0,女,25,c11,c21,c21034,319,9.0,3.0,3.0,0.0,19.0,1.0,0.0,5.1639777949432215,12.0,0.6,0
724793,2666189,2018-03-17,2018-04-17,291.6896,6,8.0,1710,9,73.0,男,29,c04,c04,c04069,135,5.0,0.0,10.029411764705884,0.0,31.0,8.0,1.0,9.649887090303958,24.0,0.7058823529411765,14
110907,4958048,2018-11-21,2018-12-21,728.388,6,7.2,4280,19,35.0,男,49,c04,c04,c04320,737,1.0,2.0,0.17307692307692307,0.0,2.0,0.0,0.0,0.473665466715671,49.0,0.6049382716049383,0
731883,3205951,2018-04-28,2018-05-28,84.7085,9,7.2,740,4,10.0,男,54,c04,c04,c04251,177,21.0,1.0,0.25,0.0,1.0,0.0,0.0,0.5,4.0,1.0,2
580671,3585799,2018-05-31,2018-06-30,571.2104,9,7.2,4990,11,28.0,男,21,c29,c26,c26131,333,30.0,0.0,10.954545454545457,0.0,28.0,6.0,0.0,11.222754405680297,17.0,0.2463768115942029,25
47453,2816340,2018-03-29,2018-04-29,496.8042,9,7.2,4340,9,79.0,女,26,c25,c25,c25074,939,1.0,6.0,0.8571428571428571,0.0,4.0,0.0,0.0,1.3093073414159544,22.0,0.5945945945945946,1
315450,4736115,2018-10-24,2018-11-24,342.9587,12,8.6,3930,15,20.0,男,24,c29,c29,c29063,701,4.0,3.0,6.685714285714287,0.0,30.0,4.0,2.0,7.339544097764193,27.0,0.3253012048192771,3
494910,4480342,2018-09-19,2018-10-19,512.2564,12,8.6,5870,2,456.0,男,24,c22,c13,c13014,505,1.0,2.0,,,,,,,1.0,0.3333333333333333,0
691595,2064712,2018-01-21,2018-02-21,347.1755,6,7.2,2040,2,60.0,女,44,c04,c04,c04251,111,21.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2
681244,4732671,2018-10-23,2018-11-23,64.5774,12,8.6,740,3,187.0,男,19,c19,c19,c19239,386,8.0,3.0,13.090909090909092,0.0,20.0,13.0,11.0,5.5218573950174665,7.0,0.5833333333333334,10
544748,2091847,2018-01-23,2018-02-23,184.2983,9,7.2,1610,9,37.0,男,37,c26,c26,c26057,235,1.0,2.0,2.0588235294117645,0.0,29.0,0.0,0.0,6.968416142095116,12.0,0.35294117647058826,32
468728,3240873,2018-05-01,2018-06-01,221.9438,6,8.3,1300,2,81.0,男,27,c30,c08,c08055,394,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
670335,2902841,2018-04-04,2018-05-04,133.9311,9,7.2,1170,9,38.0,男,26,c28,c28,c28225,214,22.0,3.0,3.421052631578948,0.0,30.0,2.0,1.0,6.5261507241906225,18.0,0.8181818181818182,1
684660,2118804,2018-01-25,2018-02-25,290.7564,9,7.2,2540,2,67.0,男,38,c21,c21,c21293,115,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2
671295,3648489,2018-06-05,2018-07-05,360.5432,6,8.6,2110,4,47.0,男,27,c14,c02,c02160,276,2.0,1.0,11.375,2.0,28.0,12.0,14.0,8.667467911679857,7.0,0.875,7
803421,5045906,2018-12-04,2019-01-04,848.4839,6,6.9,4990,4,30.0,男,35,c04,c31,c31170,305,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0
178729,2526657,2018-03-05,2018-04-05,423.0352,6,8.0,2480,9,71.0,女,33,c09,c05,c05191,641,22.0,2.0,0.16129032258064516,0.0,3.0,0.0,0.0,0.5829107532346259,28.0,0.7,32
260030,3931986,2018-07-06,2018-08-06,485.3571,9,7.2,4240,4,86.0,男,23,c19,c19,c19239,672,17.0,3.0,1.3333333333333333,0.0,3.0,1.0,1.0,1.0327955589886444,8.0,0.7272727272727273,1
723594,3019213,2018-04-13,2018-05-13,279.9908,6,8.3,1640,4,29.0,男,30,c04,c04,c04251,162,13.0,0.0,1.4,0.0,3.0,1.0,1.0,1.1401754250991378,5.0,1.0,0
804101,2516233,2018-03-05,2018-04-05,780.6924,9,7.2,6820,2,17.0,男,23,c04,c04,c04348,31,16.0,4.0,28.0,28.0,28.0,28.0,28.0,,1.0,1.0,31
750078,2632281,2018-03-14,2018-04-14,133.9311,9,7.2,1170,2,93.0,男,29,c17,c17,c17250,102,8.0,1.0,6.333333333333332,0.0,16.0,3.0,0.0,8.504900548115383,3.0,1.0,32
225892,3566106,2018-05-29,2018-06-29,133.9311,9,7.2,1170,1,,男,28,c02,c02,c02002,665,,,,,,,,,,,0
161363,2580227,2018-03-10,2018-04-10,716.5886,9,7.2,6260,6,151.0,男,33,c26,c26,c26243,677,1.0,2.0,4.333333333333333,0.0,21.0,1.0,0.0,6.945365018348224,11.0,0.4230769230769231,32
885383,4453492,2018-09-16,2018-10-16,1868.8708,3,7.2,5540,2,62.0,男,23,c25,c25,c25049,76,10.0,4.0,6.0,6.0,6.0,6.0,6.0,,1.0,1.0,0
665819,5044495,2018-12-04,2019-01-04,410.1542,12,8.6,4700,2,95.0,女,37,c21,c21,c21134,458,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
462192,4697139,2018-10-20,2018-11-20,530.4998,6,8.0,3110,14,30.0,女,29,c20,c20,c20176,382,11.0,3.0,0.5833333333333334,0.0,22.0,0.0,0.0,2.9128102026799065,48.0,0.7868852459016393,0
541560,2442020,2018-02-27,2018-03-27,258.7045,9,7.2,2260,2,96.0,男,43,c26,c26,c26047,270,23.0,4.0,1.3333333333333333,0.0,4.0,0.0,0.0,2.309401076758504,3.0,1.0,32
904940,5137363,2018-12-17,2019-01-17,106.458,9,7.2,930,2,96.0,女,20,c22,c22,c22308,106,4.0,2.0,12.333333333333336,0.0,29.0,8.0,0.0,14.977761292440649,3.0,1.0,6
695348,3062921,2018-04-17,2018-05-17,385.8409,6,8.3,2260,4,25.0,男,34,c24,c24,c24016,197,17.0,2.0,0.2,0.0,1.0,0.0,0.0,0.4472135954999579,6.0,1.0,32
395797,4282476,2018-08-25,2018-09-25,766.5604,6,8.3,4490,5,64.0,女,31,c11,c11,c11017,569,14.0,5.0,0.09090909090909093,0.0,1.0,0.0,0.0,0.30151134457776363,11.0,1.0,0
434156,4264043,2018-08-23,2018-09-23,2473.8222,6,8.3,14490,14,7.0,男,25,c04,c04,c04251,539,23.0,0.0,6.512820512820514,0.0,29.0,6.0,1.0,6.664405824471703,23.0,0.4791666666666667,1
581090,3913932,2018-07-04,2018-08-04,488.2766,6,8.3,2860,3,196.0,男,43,c09,c09,c09205,367,18.0,4.0,1.8571428571428568,1.0,3.0,2.0,2.0,0.6900655593423541,7.0,1.0,1
643234,5114237,2018-12-13,2019-01-13,241.6614,6,7.2,1420,6,31.0,男,23,c05,c05,c05015,467,8.0,3.0,6.4,0.0,26.0,0.5,0.0,9.935346552139544,11.0,0.6875,1
589772,4069288,2018-07-25,2018-08-25,122.484,9,7.2,1070,3,62.0,男,26,c31,c31,c31143,388,7.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0
